,background,1,2,3,4
{s037},0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
spongebob,0.000920526,5.13E-08,6.38E-08,6.03E-08,1.52E-07
watever,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
glucose,0.002761517,0.011293021,6.38E-08,0.00844848,0.034948467
stach,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
{s033},0.00153419,5.13E-08,6.38E-08,6.03E-08,1.52E-07
confused!,0.000613694,5.13E-08,6.38E-08,6.03E-08,1.52E-07
pfifer,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
srry,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
envorment,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
yep,3.07E-08,5.13E-08,6.38E-08,0.001206977,1.52E-07
hold,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
agrees,3.07E-08,5.13E-08,0.000638179,6.03E-08,1.52E-07
fail,0.000613694,5.13E-08,6.38E-08,6.03E-08,1.52E-07
aaaaaaaaaaahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
these,0.000306862,0.007186487,6.38E-08,6.03E-08,1.52E-07
abt,3.07E-08,0.001026685,6.38E-08,6.03E-08,1.52E-07
nice,3.07E-08,0.008726437,6.38E-08,0.00844848,1.52E-07
shoud,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
0.635,0.000306862,0.000513368,6.38E-08,6.03E-08,1.52E-07
ook,0.000306862,0.001026685,6.38E-08,6.03E-08,1.52E-07
order,3.07E-08,5.13E-08,6.38E-08,6.03E-08,0.022792531
thank,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
set,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
quiz,0.00153419,5.13E-08,6.38E-08,6.03E-08,1.52E-07
you,0.043263313,0.03541891,0.049134948,0.079053128,1.52E-07
book,0.003988844,5.13E-08,6.38E-08,0.001810436,1.52E-07
balance,0.001227358,0.001540002,6.38E-08,6.03E-08,1.52E-07
{s032},0.002147853,5.13E-08,6.38E-08,6.03E-08,1.52E-07
hello,0.000613694,5.13E-08,6.38E-08,6.03E-08,0.001519644
end,0.000613694,5.13E-08,6.38E-08,6.03E-08,1.52E-07
so29,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
inviting,3.07E-08,5.13E-08,0.008295564,6.03E-08,1.52E-07
hi,0.005523003,0.007699803,0.008933679,6.03E-08,1.52E-07
tell,0.00153419,5.13E-08,6.38E-08,6.03E-08,0.001519644
dark,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
whatever.,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
shrinking,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
source,3.07E-08,0.001026685,6.38E-08,6.03E-08,1.52E-07
higher,3.07E-08,0.001026685,6.38E-08,6.03E-08,1.52E-07
mixed,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
sure,0.001227358,5.13E-08,6.38E-08,0.010862314,1.52E-07
think...if,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
cell,0.000920526,0.006159853,6.38E-08,0.016896899,1.52E-07
homerow,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
when,0.002454685,0.003593269,0.022972218,0.009051938,1.52E-07
who,0.012886966,0.000513368,6.38E-08,6.03E-08,0.003039136
33who,3.07E-08,5.13E-08,6.38E-08,6.03E-08,0.001519644
dats,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
shot,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
move,0.009204984,0.002566635,6.38E-08,6.03E-08,1.52E-07
made,0.00153419,5.13E-08,0.006381218,6.03E-08,0.022792531
gotta,0.000613694,5.13E-08,6.38E-08,0.00844848,1.52E-07
part,0.000306862,0.001026685,6.38E-08,6.03E-08,1.52E-07
bigger,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
gooood.,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
slowly,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
wer,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
preditions,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
otha,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
thankyou!,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
lot,0.000306862,0.000513368,6.38E-08,6.03E-08,1.52E-07
explanation?!,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
predictions,0.000920526,5.13E-08,6.38E-08,0.009051938,1.52E-07
and,0.014114293,0.028232475,0.005743102,0.048880201,0.024312023
try,0.000920526,0.002053319,6.38E-08,6.03E-08,1.52E-07
test,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
cuz,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
what's,0.000306862,0.000513368,6.38E-08,6.03E-08,1.52E-07
absorb,3.07E-08,0.001026685,6.38E-08,6.03E-08,1.52E-07
thats,0.002147853,0.001026685,6.38E-08,6.03E-08,1.52E-07
because,0.000920526,0.004619903,6.38E-08,6.03E-08,1.52E-07
two,3.07E-08,0.007186487,6.38E-08,6.03E-08,1.52E-07
think.,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
anyone,0.000613694,5.13E-08,6.38E-08,6.03E-08,1.52E-07
tutor!!!,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
fast,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
entire,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
great,0.000613694,5.13E-08,6.38E-08,6.03E-08,1.52E-07
{s036},0.000920526,5.13E-08,6.38E-08,6.03E-08,1.52E-07
got,0.001841021,0.001026685,6.38E-08,6.03E-08,1.52E-07
writing,0.000613694,0.000513368,6.38E-08,6.03E-08,1.52E-07
soo,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
anything,0.000613694,0.000513368,6.38E-08,6.03E-08,1.52E-07
s062.,3.07E-08,5.13E-08,0.000638179,6.03E-08,1.52E-07
this.,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
font!lol,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
oh.,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
partner,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
here!!!,3.07E-08,5.13E-08,6.38E-08,6.03E-08,0.001519644
tube,0.000920526,0.003079952,6.38E-08,6.03E-08,1.52E-07
distilled,0.001227358,0.002566635,6.38E-08,0.007845021,0.022792531
way,0.000920526,5.13E-08,6.38E-08,6.03E-08,1.52E-07
s028,3.07E-08,5.13E-08,0.000638179,6.03E-08,1.52E-07
oppisite,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
also,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
yessssssssss,3.07E-08,5.13E-08,6.38E-08,0.000603519,1.52E-07
give,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
waht,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
thanks,0.00153419,5.13E-08,6.38E-08,6.03E-08,1.52E-07
alrighty,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
color,0.000920526,0.001026685,6.38E-08,6.03E-08,1.52E-07
s045,3.07E-08,0.000513368,0.000638179,6.03E-08,1.52E-07
s021,3.07E-08,5.13E-08,0.000638179,6.03E-08,1.52E-07
{s043},0.000613694,5.13E-08,6.38E-08,6.03E-08,1.52E-07
nevermind,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
where,0.000306862,5.13E-08,0.008295564,6.03E-08,0.001519644
byeee(:,3.07E-08,5.13E-08,0.000638179,6.03E-08,1.52E-07
found,0.000613694,5.13E-08,6.38E-08,6.03E-08,1.52E-07
alone,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
it,0.01012548,0.028232475,0.015314833,0.00844848,1.52E-07
sayin,0.000613694,5.13E-08,6.38E-08,6.03E-08,1.52E-07
{s029[pet,0.000613694,5.13E-08,6.38E-08,6.03E-08,1.52E-07
{s059},0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
{s008/alex}<3,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
ook....so,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
bit,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
look,0.000613694,0.000513368,6.38E-08,6.03E-08,1.52E-07
comes,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
would,0.003068349,0.007699803,0.02680091,6.03E-08,1.52E-07
wil,0.000613694,5.13E-08,6.38E-08,6.03E-08,1.52E-07
2012,0.000613694,5.13E-08,6.38E-08,6.03E-08,1.52E-07
words,3.07E-08,5.13E-08,0.001276295,0.000603519,1.52E-07
conditions.,0.001227358,0.007186487,6.38E-08,6.03E-08,1.52E-07
encourage,0.00153419,5.13E-08,0.022972218,6.03E-08,1.52E-07
thankyouu,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
s003,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
page,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
alot,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
typin,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
tew,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
christian,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
loses,3.07E-08,0.002566635,6.38E-08,6.03E-08,1.52E-07
explanations,0.000306862,5.13E-08,6.38E-08,0.013879607,1.52E-07
discuss,3.07E-08,0.00821312,6.38E-08,0.010862314,1.52E-07
unknown,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
our,0.000306862,0.000513368,6.38E-08,6.03E-08,1.52E-07
purple,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
thnx...for,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
glucsoe,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
wouldnt,3.07E-08,0.001540002,6.38E-08,6.03E-08,1.52E-07
second,0.000920526,5.13E-08,6.38E-08,6.03E-08,1.52E-07
s011.,3.07E-08,5.13E-08,0.000638179,6.03E-08,1.52E-07
names,0.001841021,0.003079952,6.38E-08,6.03E-08,1.52E-07
seconds,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
weights,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
iodine,0.000306862,5.13E-08,6.38E-08,6.03E-08,0.022792531
said.,0.000306862,5.13E-08,0.008933679,6.03E-08,1.52E-07
enviroment,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
feel,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
yet,0.000920526,5.13E-08,6.38E-08,6.03E-08,1.52E-07
worksheets.,3.07E-08,5.13E-08,6.38E-08,0.002413894,1.52E-07
somthing,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
yeaah,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
eggs,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
far,0.000920526,0.000513368,6.38E-08,6.03E-08,1.52E-07
doing*****,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
stop,0.000920526,5.13E-08,6.38E-08,6.03E-08,1.52E-07
descuss,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
.no,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
{s035}!!,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
revoicer.,0.000306862,5.13E-08,0.008295564,6.03E-08,1.52E-07
thsnks,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
it.,0.000306862,0.000513368,6.38E-08,6.03E-08,1.52E-07
weighto=or,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
ourselves.,3.07E-08,5.13E-08,6.38E-08,0.00844848,1.52E-07
sugar.,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
s062,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
idione,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
tab..,3.07E-08,5.13E-08,6.38E-08,6.03E-08,0.001519644
ok..whaty,3.07E-08,5.13E-08,6.38E-08,0.000603519,1.52E-07
compare,0.004295676,5.13E-08,6.38E-08,0.00844848,1.52E-07
most,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
writethe,3.07E-08,5.13E-08,6.38E-08,0.000603519,1.52E-07
this,0.016568947,0.001540002,0.001276295,6.03E-08,1.52E-07
alrighhttm,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
toast!,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
{s038},0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
sound,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
please,0.002454685,0.007186487,0.015314833,0.00844848,1.52E-07
hr,0.000306862,0.001540002,6.38E-08,6.03E-08,1.52E-07
thankk,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
talking,0.000920526,0.00821312,6.38E-08,6.03E-08,1.52E-07
0.63,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
something,3.07E-08,0.001026685,6.38E-08,6.03E-08,1.52E-07
spend,0.001227358,5.13E-08,6.38E-08,6.03E-08,1.52E-07
goin,0.000613694,5.13E-08,6.38E-08,6.03E-08,1.52E-07
nevermind....yeah,3.07E-08,5.13E-08,0.000638179,6.03E-08,1.52E-07
name,0.002454685,0.000513368,6.38E-08,6.03E-08,1.52E-07
chair,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
#'s,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
opposite,0.003988844,0.000513368,6.38E-08,6.03E-08,1.52E-07
meant,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
confused,0.00153419,5.13E-08,6.38E-08,6.03E-08,1.52E-07
yet.,0.001841021,0.003593269,6.38E-08,6.03E-08,1.52E-07
alias,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
paper,0.001841021,5.13E-08,6.38E-08,6.03E-08,1.52E-07
poop!,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
explainer,3.07E-08,5.13E-08,0.008295564,6.03E-08,1.52E-07
{s034},0.000613694,5.13E-08,6.38E-08,6.03E-08,1.52E-07
redy,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
34,3.07E-08,5.13E-08,0.000638179,6.03E-08,1.52E-07
soooo,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
codition,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
anywere,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
{s011},0.000613694,5.13E-08,6.38E-08,6.03E-08,1.52E-07
whole,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
click,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
toast!!!,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
-.-,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
you?^,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
started,3.07E-08,5.13E-08,6.38E-08,0.00844848,1.52E-07
dotn,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
which,0.002147853,5.13E-08,0.014676718,6.03E-08,0.022792531
presence,3.07E-08,5.13E-08,6.38E-08,6.03E-08,0.022792531
{so36},3.07E-08,5.13E-08,6.38E-08,6.03E-08,0.001519644
left,0.000920526,5.13E-08,6.38E-08,6.03E-08,1.52E-07
turn,3.07E-08,0.001540002,6.38E-08,6.03E-08,1.52E-07
birthdaaay,3.07E-08,5.13E-08,6.38E-08,6.03E-08,0.001519644
liquid,0.000306862,0.001540002,6.38E-08,6.03E-08,1.52E-07
ok..sound,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
discussing,0.01012548,5.13E-08,6.38E-08,6.03E-08,1.52E-07
pages,3.07E-08,5.13E-08,6.38E-08,0.001810436,1.52E-07
{s041},0.000920526,5.13E-08,6.38E-08,6.03E-08,1.52E-07
group...and,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
video.,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
might,0.000306862,0.000513368,6.38E-08,6.03E-08,1.52E-07
place,3.07E-08,5.13E-08,0.008295564,6.03E-08,1.52E-07
please!,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
low,3.07E-08,0.001026685,6.38E-08,6.03E-08,1.52E-07
whether,0.002454685,5.13E-08,0.012762372,6.03E-08,1.52E-07
each,3.07E-08,0.015399555,6.38E-08,0.002413894,1.52E-07
papaer,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
wrong,0.001841021,5.13E-08,0.006381218,6.03E-08,1.52E-07
bottom,0.000613694,5.13E-08,6.38E-08,6.03E-08,1.52E-07
both,0.000306862,0.008726437,6.38E-08,6.03E-08,1.52E-07
restarting,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
prediction.....,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
stuff,0.001227358,5.13E-08,6.38E-08,6.03E-08,1.52E-07
ovae,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
one,0.005216171,0.004106586,0.022972218,6.03E-08,1.52E-07
seconf,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
disagree,0.001841021,5.13E-08,0.005743102,6.03E-08,1.52E-07
probably,0.003988844,5.13E-08,6.38E-08,6.03E-08,1.52E-07
s032,3.07E-08,0.000513368,0.00191441,6.03E-08,1.52E-07
role,0.003988844,5.13E-08,6.38E-08,0.001810436,1.52E-07
lose,3.07E-08,0.002053319,6.38E-08,6.03E-08,1.52E-07
thee,0.000306862,0.001026685,6.38E-08,6.03E-08,1.52E-07
color.,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
sayn,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
lost!!!!!!!,3.07E-08,5.13E-08,6.38E-08,6.03E-08,0.001519644
predict,0.000306862,0.00821312,6.38E-08,6.03E-08,1.52E-07
understand.,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
agreee,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
wouldn't,0.000306862,0.000513368,6.38E-08,6.03E-08,1.52E-07
explain,0.000613694,5.13E-08,0.01020991,6.03E-08,1.52E-07
add,3.07E-08,5.13E-08,0.008295564,6.03E-08,1.52E-07
good,0.000613694,5.13E-08,0.010848025,6.03E-08,1.52E-07
explanation:,3.07E-08,5.13E-08,6.38E-08,6.03E-08,0.003039136
hahhaha,0.000306862,0.000513368,6.38E-08,6.03E-08,1.52E-07
seperate,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
alex!!!,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
becasue,3.07E-08,0.001026685,6.38E-08,6.03E-08,1.52E-07
conditions,3.07E-08,5.13E-08,6.38E-08,0.026552236,1.52E-07
hlappen,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
water....okay,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
ewww,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
smart,0.000613694,5.13E-08,6.38E-08,6.03E-08,1.52E-07
super,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
go.,0.000613694,5.13E-08,6.38E-08,0.007845021,1.52E-07
helpp,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
pedict,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
s036,3.07E-08,0.000513368,0.00191441,6.03E-08,1.52E-07
confusing,0.000613694,5.13E-08,6.38E-08,6.03E-08,1.52E-07
540,3.07E-08,5.13E-08,6.38E-08,6.03E-08,0.001519644
.and,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
s028.,3.07E-08,5.13E-08,0.000638179,6.03E-08,1.52E-07
somthinq,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
sup,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
form,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
argee,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
your,0.021171424,0.003593269,0.024248448,0.051294035,1.52E-07
fail!!!!!!!!!!!!!!,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
idea....,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
makes,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
aaah,3.07E-08,0.000513368,6.38E-08,6.03E-08,1.52E-07
here..i,0.000306862,5.13E-08,6.38E-08,6.03E-08,1.52E-07
last,0.000306862,0.000513368,6.38E-08,6.03E-08,1.52E-07
