,background,1,2,3,4
163,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
164,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
165,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
166,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
167,0.904745125,4.76E-06,0.047622676,4.76E-06,0.047622676
168,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
169,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
170,0.833306946,8.33E-06,0.083338194,0.083338194,8.33E-06
171,0.999960002,1.00E-05,1.00E-05,1.00E-05,1.00E-05
172,0.2,2.86E-06,2.86E-06,2.86E-06,0.799991429
173,0.222220988,1.11E-05,1.11E-05,0.777745681,1.11E-05
174,0.333325926,1.11E-05,1.11E-05,0.666640742,1.11E-05
175,0.309522506,2.38E-06,2.38E-06,0.690470352,2.38E-06
176,0.3199988,2.00E-06,2.00E-06,0.6799952,2.00E-06
177,0.374998177,2.08E-06,2.08E-06,0.624995573,2.08E-06
178,0.999976471,5.88E-06,5.88E-06,5.88E-06,5.88E-06
179,0.277775617,0.33332963,5.56E-06,5.56E-06,0.388883642
180,0.2399992,0.7599888,4.00E-06,4.00E-06,4.00E-06
181,0.181819008,0.81815372,9.09E-06,9.09E-06,9.09E-06
182,0.749931259,0.249993751,2.50E-05,2.50E-05,2.50E-05
183,0.333311115,0.666588902,3.33E-05,3.33E-05,3.33E-05
184,0.249993751,0.749931259,2.50E-05,2.50E-05,2.50E-05
185,0.194444522,0.805547145,2.78E-06,2.78E-06,2.78E-06
186,0.263156233,0.736827978,5.26E-06,5.26E-06,5.26E-06
187,0.636343803,0.363628926,9.09E-06,9.09E-06,9.09E-06
188,0.444430865,0.555535804,1.11E-05,1.11E-05,1.11E-05
189,0.777745681,0.222220988,1.11E-05,1.11E-05,1.11E-05
190,0.666640742,0.333325926,1.11E-05,1.11E-05,1.11E-05
191,0.2999975,0.6999875,5.00E-06,5.00E-06,5.00E-06
192,0.61536864,0.384608284,7.69E-06,7.69E-06,7.69E-06
193,0.352936678,0.647045675,5.88E-06,5.88E-06,5.88E-06
194,0.333327778,0.666647223,8.33E-06,8.33E-06,8.33E-06
195,0.999973334,6.67E-06,6.67E-06,6.67E-06,6.67E-06
196,0.699975001,0.100005,0.100005,1.00E-05,0.100005
197,0.799940006,2.00E-05,0.2,2.00E-05,2.00E-05
198,0.636343803,9.09E-06,0.272723967,9.09E-06,0.090914049
199,0.249993751,2.50E-05,0.749931259,2.50E-05,2.50E-05
200,0.399980002,2.00E-05,0.599960004,2.00E-05,2.00E-05
201,0.44999375,5.00E-06,0.54999125,5.00E-06,5.00E-06
202,0.363633884,3.03E-06,0.636357025,3.03E-06,3.03E-06
203,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
204,0.374989063,1.25E-05,1.25E-05,1.25E-05,0.624973439
205,0.499925019,5.00E-05,5.00E-05,0.499925019,5.00E-05
206,0.257142041,2.86E-06,2.86E-06,2.86E-06,0.742849388
207,0.111116049,1.11E-05,1.11E-05,0.888850619,1.11E-05
208,0.222220988,1.11E-05,1.11E-05,0.777745681,1.11E-05
209,0.499962505,2.50E-05,2.50E-05,0.499962505,2.50E-05
210,0.380950227,2.38E-06,2.38E-06,0.61904263,2.38E-06
211,0.2399996,2.00E-06,2.00E-06,0.7599944,2.00E-06
212,0.374998177,2.08E-06,2.08E-06,0.624995573,2.08E-06
213,0.999976471,5.88E-06,5.88E-06,5.88E-06,5.88E-06
214,0.388883642,0.277775617,5.56E-06,5.56E-06,0.33332963
215,0.2,0.799988,4.00E-06,4.00E-06,4.00E-06
216,0.181819008,0.81815372,9.09E-06,9.09E-06,9.09E-06
217,0.333311115,0.666588902,3.33E-05,3.33E-05,3.33E-05
218,1.00E-04,0.9996002,1.00E-04,1.00E-04,1.00E-04
219,0.428555103,0.571402043,1.43E-05,1.43E-05,1.43E-05
220,0.222221914,0.777769753,2.78E-06,2.78E-06,2.78E-06
221,0.315786427,0.684197784,5.26E-06,5.26E-06,5.26E-06
222,0.999950003,1.25E-05,1.25E-05,1.25E-05,1.25E-05
223,0.647045675,0.17647128,0.117649481,5.88E-06,0.058827682
224,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
225,0.533322223,0.266664445,6.67E-06,6.67E-06,0.2
226,0.2999975,0.6999875,5.00E-06,5.00E-06,5.00E-06
227,0.23529308,0.764689274,5.88E-06,5.88E-06,5.88E-06
228,0.499925019,0.499925019,5.00E-05,5.00E-05,5.00E-05
229,0.333327778,0.666647223,8.33E-06,8.33E-06,8.33E-06
230,0.999973334,6.67E-06,6.67E-06,6.67E-06,6.67E-06
231,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
232,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
233,0.444430865,0.111116049,0.222220988,1.11E-05,0.222220988
234,0.4761839,0.238094331,0.238094331,4.76E-06,0.047622676
235,0.374989063,0.374989063,0.249996875,1.25E-05,1.25E-05
236,0.9996002,1.00E-04,1.00E-04,1.00E-04,1.00E-04
237,0.599960004,2.00E-05,2.00E-05,0.2,0.2
238,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
239,0.428555103,1.43E-05,1.43E-05,1.43E-05,0.571402043
240,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
241,0.444437655,0.33332963,5.56E-06,5.56E-06,0.222221605
242,0.714248982,0.285708164,1.43E-05,1.43E-05,1.43E-05
243,0.399980002,0.599960004,2.00E-05,2.00E-05,2.00E-05
244,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
245,0.499985001,0.100005,0.299995,1.00E-05,0.100005
246,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
247,3.33E-05,3.33E-05,0.333311115,3.33E-05,0.666588902
248,0.81815372,9.09E-06,0.090914049,0.090914049,9.09E-06
249,0.666640742,1.11E-05,0.222220988,0.111116049,1.11E-05
250,0.44999375,0.05000375,0.4999925,5.00E-06,5.00E-06
251,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
252,0.666647223,0.083338194,0.166668055,8.33E-06,0.083338194
253,0.470580277,0.117649481,0.294114879,5.88E-06,0.117649481
254,0.2,0.2,0.499985001,1.00E-05,0.100005
255,0.333331313,0.030305601,0.636357025,3.03E-06,3.03E-06
256,0.399980002,2.00E-05,0.599960004,2.00E-05,2.00E-05
257,0.999976471,5.88E-06,5.88E-06,5.88E-06,5.88E-06
258,0.2999975,0.24999875,0.1000025,5.00E-06,0.34999625
259,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
260,0.642841327,7.14E-06,0.071433163,7.14E-06,0.285711225
261,0.666647223,8.33E-06,0.249997917,8.33E-06,0.083338194
262,0.666640742,1.11E-05,0.333325926,1.11E-05,1.11E-05
263,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
264,0.599980001,1.00E-05,0.2,0.100005,0.100005
265,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
266,0.666647223,0.083338194,8.33E-06,8.33E-06,0.249997917
267,0.624973439,0.249996875,1.25E-05,1.25E-05,0.125004687
268,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
269,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
270,0.374989063,1.25E-05,1.25E-05,1.25E-05,0.624973439
271,0.249993751,2.50E-05,2.50E-05,2.50E-05,0.749931259
272,0.799940006,2.00E-05,2.00E-05,0.2,2.00E-05
273,0.83328056,1.67E-05,1.67E-05,1.67E-05,0.166669444
274,0.83328056,1.67E-05,1.67E-05,0.166669444,1.67E-05
275,0.857095922,0.142861224,1.43E-05,1.43E-05,1.43E-05
276,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
277,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
278,0.799940006,2.00E-05,0.2,2.00E-05,2.00E-05
279,0.699975001,1.00E-05,0.299995,1.00E-05,1.00E-05
280,0.999942861,1.43E-05,1.43E-05,1.43E-05,1.43E-05
281,0.260868242,0.086958979,0.130436295,4.35E-06,0.521732136
282,0.523801814,0.190476417,0.142858503,0.142858503,4.76E-06
283,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
284,0.888869754,0.055559568,0.055559568,5.56E-06,5.56E-06
285,0.799940006,0.2,2.00E-05,2.00E-05,2.00E-05
286,0.666627781,1.67E-05,0.166669444,1.67E-05,0.166669444
287,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
288,0.999942861,1.43E-05,1.43E-05,1.43E-05,1.43E-05
289,0.999960002,1.00E-05,1.00E-05,1.00E-05,1.00E-05
290,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
291,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
292,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
293,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
294,0.999966668,8.33E-06,8.33E-06,8.33E-06,8.33E-06
295,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
296,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
297,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
298,0.2,2.86E-06,2.86E-06,2.86E-06,0.799991429
299,0.111116049,1.11E-05,1.11E-05,0.888850619,1.11E-05
300,0.222220988,1.11E-05,1.11E-05,0.777745681,1.11E-05
301,0.261904025,2.38E-06,2.38E-06,0.738088832,2.38E-06
302,0.2799992,2.00E-06,2.00E-06,0.7199948,2.00E-06
303,0.374998177,2.08E-06,2.08E-06,0.624995573,2.08E-06
304,0.999976471,5.88E-06,5.88E-06,5.88E-06,5.88E-06
305,0.277775617,0.33332963,5.56E-06,5.56E-06,0.388883642
306,0.2399992,0.7599888,4.00E-06,4.00E-06,4.00E-06
307,0.181819008,0.81815372,9.09E-06,9.09E-06,9.09E-06
308,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
309,0.333311115,0.333311115,3.33E-05,0.333311115,3.33E-05
310,0.2,0.799940006,2.00E-05,2.00E-05,2.00E-05
311,0.194444522,0.805547145,2.78E-06,2.78E-06,2.78E-06
312,0.315786427,0.684197784,5.26E-06,5.26E-06,5.26E-06
313,0.687484766,0.312496484,6.25E-06,6.25E-06,6.25E-06
314,0.24999875,0.74998625,5.00E-06,5.00E-06,5.00E-06
315,0.294114879,0.705867474,5.88E-06,5.88E-06,5.88E-06
316,0.588229585,0.411761592,2.94E-06,2.94E-06,2.94E-06
317,0.416657639,0.583317362,8.33E-06,8.33E-06,8.33E-06
318,0.866644445,0.133335555,6.67E-06,6.67E-06,6.67E-06
319,0.249993751,0.749931259,2.50E-05,2.50E-05,2.50E-05
320,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
321,0.606054454,0.030305601,0.060608173,3.03E-06,0.303028742
322,0.827575387,0.068967776,0.034485612,3.45E-06,0.068967776
323,0.928545409,7.14E-06,0.071433163,7.14E-06,7.14E-06
324,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
325,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
326,0.499994643,0.107144515,0.107144515,0.071430867,0.214285459
327,0.749977084,8.33E-06,0.249997917,8.33E-06,8.33E-06
328,0.2,2.00E-05,0.799940006,2.00E-05,2.00E-05
329,0.399980002,2.00E-05,0.599960004,2.00E-05,2.00E-05
330,0.34999625,5.00E-06,0.64998875,5.00E-06,5.00E-06
331,0.999963638,9.09E-06,9.09E-06,9.09E-06,9.09E-06
332,0.63156759,0.157895845,0.052635457,5.26E-06,0.157895845
333,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
334,0.714248982,1.43E-05,1.43E-05,1.43E-05,0.285708164
335,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
336,0.823511073,0.117649481,5.88E-06,5.88E-06,0.058827682
337,0.666588902,0.333311115,3.33E-05,3.33E-05,3.33E-05
338,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
339,0.857095922,1.43E-05,0.142861224,1.43E-05,1.43E-05
340,0.333311115,3.33E-05,0.666588902,3.33E-05,3.33E-05
341,0.303028742,3.03E-06,0.696962167,3.03E-06,3.03E-06
342,0.428555103,1.43E-05,0.571402043,1.43E-05,1.43E-05
343,0.999976471,5.88E-06,5.88E-06,5.88E-06,5.88E-06
344,0.34999625,0.15000125,0.1000025,5.00E-06,0.399995
345,0.499991667,0.166667593,0.166667593,0.055559568,0.11111358
346,0.374989063,0.374989063,0.125004687,0.125004687,1.25E-05
347,0.499962505,0.499962505,2.50E-05,2.50E-05,2.50E-05
348,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
349,0.249996875,1.25E-05,0.125004687,1.25E-05,0.624973439
350,0.769208877,0.07692781,0.07692781,7.69E-06,0.07692781
351,0.846128995,0.153847929,7.69E-06,7.69E-06,7.69E-06
352,0.807680622,0.115386243,3.85E-06,3.85E-06,0.076925444
353,0.81248086,0.125002344,6.25E-06,6.25E-06,0.062504297
354,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
355,0.999969232,7.69E-06,7.69E-06,7.69E-06,7.69E-06
356,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
357,0.526307202,0.105265651,0.052635457,5.26E-06,0.315786427
358,0.642849235,0.142858163,0.107144515,0.071430867,0.035717219
359,0.777745681,0.222220988,1.11E-05,1.11E-05,1.11E-05
360,0.571415307,0.357137245,0.071433163,7.14E-06,7.14E-06
361,0.999963638,9.09E-06,9.09E-06,9.09E-06,9.09E-06
362,0.608686768,0.043481663,0.043481663,0.043481663,0.260868242
363,0.909058679,9.09E-06,9.09E-06,9.09E-06,0.090914049
364,0.789458172,0.052635457,0.105265651,5.26E-06,0.052635457
365,0.888850619,1.11E-05,0.111116049,1.11E-05,1.11E-05
366,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
367,0.809509297,0.047622676,4.76E-06,4.76E-06,0.142858503
368,0.909058679,9.09E-06,9.09E-06,9.09E-06,0.090914049
369,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
370,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
371,0.999942861,1.43E-05,1.43E-05,1.43E-05,1.43E-05
372,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
373,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
374,0.2,2.86E-06,2.86E-06,2.86E-06,0.799991429
375,0.222220988,1.11E-05,1.11E-05,0.777745681,1.11E-05
376,0.222220988,1.11E-05,1.11E-05,0.777745681,1.11E-05
377,0.309522506,2.38E-06,2.38E-06,0.690470352,2.38E-06
378,0.2599994,2.00E-06,2.00E-06,0.7399946,2.00E-06
379,0.374998177,2.08E-06,2.08E-06,0.624995573,2.08E-06
380,0.999976471,5.88E-06,5.88E-06,5.88E-06,5.88E-06
381,0.388883642,0.222221605,5.56E-06,5.56E-06,0.388883642
382,0.249993751,0.749931259,2.50E-05,2.50E-05,2.50E-05
383,0.2399992,0.7599888,4.00E-06,4.00E-06,4.00E-06
384,0.363628926,0.636343803,9.09E-06,9.09E-06,9.09E-06
385,0.749931259,0.249993751,2.50E-05,2.50E-05,2.50E-05
386,1.00E-04,0.9996002,1.00E-04,1.00E-04,1.00E-04
387,0.749931259,0.249993751,2.50E-05,2.50E-05,2.50E-05
388,0.499962505,0.499962505,2.50E-05,2.50E-05,2.50E-05
389,0.333311115,0.666588902,3.33E-05,3.33E-05,3.33E-05
390,0.666588902,0.333311115,3.33E-05,3.33E-05,3.33E-05
391,0.222221914,0.777769753,2.78E-06,2.78E-06,2.78E-06
392,0.368416621,0.63156759,5.26E-06,5.26E-06,5.26E-06
393,0.499962505,0.499962505,2.50E-05,2.50E-05,2.50E-05
394,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
395,0.624973439,0.125004687,1.25E-05,1.25E-05,0.249996875
396,0.333311115,0.333311115,3.33E-05,3.33E-05,0.333311115
397,0.2999975,0.64998875,5.00E-06,5.00E-06,0.05000375
398,0.666588902,0.333311115,3.33E-05,3.33E-05,3.33E-05
399,0.352936678,0.647045675,5.88E-06,5.88E-06,5.88E-06
400,0.416657639,0.583317362,8.33E-06,8.33E-06,8.33E-06
401,0.799980001,0.2,6.67E-06,6.67E-06,6.67E-06
