,background,1,2,3,4
think,0.010606153,5.84E-08,1.27E-07,6.97E-08,1.22E-07
has,2.31E-08,5.84E-08,1.27E-07,0.010452196,0.001223941
conversation.,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.01713358
turned,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
wattup,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.001223941
balls,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
sounds,0.000230591,5.84E-08,1.27E-07,6.97E-08,0.001223941
{s037},0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
spongebob,0.000691727,5.84E-08,1.27E-07,6.97E-08,1.22E-07
watever,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
glucose,0.002536271,0.033272787,1.27E-07,6.97E-08,1.22E-07
stach,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
{s033},0.000691727,0.001167523,1.27E-07,6.97E-08,1.22E-07
confused!,0.000461159,5.84E-08,1.27E-07,6.97E-08,1.22E-07
pfifer,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
srry,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.001223941
envorment,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
yep,0.000461159,5.84E-08,1.27E-07,6.97E-08,1.22E-07
hold,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.001223941
agrees,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
fail,0.000230591,0.00058379,1.27E-07,6.97E-08,1.22E-07
aaaaaaaaaaahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
these,2.31E-08,0.00875604,1.27E-07,6.97E-08,1.22E-07
abt,0.000461159,5.84E-08,1.27E-07,6.97E-08,1.22E-07
nice,2.31E-08,0.001167523,1.27E-07,6.97E-08,0.035490856
shoud,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
0.635,0.000461159,5.84E-08,1.27E-07,6.97E-08,1.22E-07
ook,0.000691727,5.84E-08,1.27E-07,6.97E-08,1.22E-07
order,2.31E-08,0.00875604,1.27E-07,6.97E-08,1.22E-07
thank,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
set,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
quiz,0.001152863,5.84E-08,1.27E-07,6.97E-08,1.22E-07
you,0.073551225,0.021014413,0.041925402,6.97E-08,0.036714674
book,0.003689112,5.84E-08,1.27E-07,6.97E-08,1.22E-07
balance,0.000691727,5.84E-08,1.27E-07,6.97E-08,0.004895396
{s032},0.001383431,0.00058379,1.27E-07,6.97E-08,1.22E-07
hello,2.31E-08,0.001167523,1.27E-07,0.000696878,1.22E-07
end,0.000230591,5.84E-08,0.00127059,6.97E-08,1.22E-07
so29,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
inviting,2.31E-08,5.84E-08,1.27E-07,0.009058579,1.22E-07
hi,0.00391968,5.84E-08,0.00127059,0.011149004,0.015909762
tell,0.001383431,5.84E-08,1.27E-07,6.97E-08,1.22E-07
dark,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
whatever.,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
shrinking,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
source,2.31E-08,5.84E-08,1.27E-07,0.000696878,0.001223941
higher,0.000230591,5.84E-08,1.27E-07,6.97E-08,0.001223941
mixed,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
sure,0.000230591,0.00058379,1.27E-07,6.97E-08,0.02447649
think...if,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
cell,0.000230591,0.024516806,1.27E-07,6.97E-08,1.22E-07
homerow,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
when,0.001613999,0.00875604,0.003811516,0.028569215,1.22E-07
who,0.007147632,0.004669915,0.006352441,0.000696878,1.22E-07
33who,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
dats,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.001223941
shot,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
move,2.31E-08,0.009923504,0.022868459,6.97E-08,1.22E-07
made,2.31E-08,0.00875604,1.27E-07,0.010452196,1.22E-07
gotta,0.003689112,5.84E-08,1.27E-07,6.97E-08,1.22E-07
part,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.003671578
bigger,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
gooood.,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
slowly,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
wer,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
preditions,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.001223941
otha,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
thankyou!,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
lot,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.002447759
explanation?!,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
predictions,0.000461159,0.009339772,1.27E-07,6.97E-08,1.22E-07
and,0.037121476,0.02568427,0.002541053,6.97E-08,1.22E-07
try,0.000922295,0.001751255,1.27E-07,6.97E-08,1.22E-07
test,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
cuz,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
what's,0.000461159,5.84E-08,1.27E-07,6.97E-08,1.22E-07
absorb,0.000461159,5.84E-08,1.27E-07,6.97E-08,1.22E-07
thats,0.002075135,5.84E-08,1.27E-07,6.97E-08,1.22E-07
because,0.002536271,5.84E-08,1.27E-07,6.97E-08,0.001223941
two,2.31E-08,0.008172307,1.27E-07,6.97E-08,1.22E-07
think.,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
anyone,0.000461159,5.84E-08,1.27E-07,6.97E-08,1.22E-07
tutor!!!,2.31E-08,5.84E-08,1.27E-07,0.000696878,1.22E-07
fast,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
entire,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
great,0.000230591,5.84E-08,0.00127059,6.97E-08,1.22E-07
{s036},2.31E-08,0.001751255,1.27E-07,6.97E-08,1.22E-07
got,0.001152863,0.001167523,0.00127059,6.97E-08,1.22E-07
writing,0.000691727,5.84E-08,1.27E-07,6.97E-08,1.22E-07
soo,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
anything,0.000691727,5.84E-08,1.27E-07,6.97E-08,1.22E-07
s062.,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
this.,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
font!lol,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.001223941
oh.,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
partner,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
here!!!,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
tube,0.002075135,5.84E-08,1.27E-07,6.97E-08,1.22E-07
distilled,0.000922295,0.018679485,0.00127059,6.97E-08,1.22E-07
way,0.000691727,5.84E-08,1.27E-07,6.97E-08,1.22E-07
s028,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
oppisite,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
also,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
yessssssssss,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
give,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
waht,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.001223941
thanks,0.000461159,5.84E-08,0.003811516,6.97E-08,1.22E-07
alrighty,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
color,2.31E-08,5.84E-08,0.006352441,6.97E-08,1.22E-07
s045,0.000230591,5.84E-08,1.27E-07,0.000696878,1.22E-07
s021,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
{s043},2.31E-08,0.001167523,1.27E-07,6.97E-08,1.22E-07
nevermind,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
where,0.000230591,5.84E-08,1.27E-07,0.009755387,1.22E-07
byeee(:,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
found,0.000230591,5.84E-08,0.00127059,6.97E-08,1.22E-07
alone,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.001223941
it,0.021673418,0.001167523,0.00127059,0.008361771,0.020805035
sayin,0.000461159,5.84E-08,1.27E-07,6.97E-08,1.22E-07
{s029[pet,2.31E-08,0.001167523,1.27E-07,6.97E-08,1.22E-07
{s059},2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
{s008/alex}<3,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
ook....so,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
bit,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
look,0.000691727,5.84E-08,1.27E-07,6.97E-08,1.22E-07
comes,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
would,0.003227976,5.84E-08,0.00127059,0.036234107,1.22E-07
wil,0.000461159,5.84E-08,1.27E-07,6.97E-08,1.22E-07
2012,0.000461159,5.84E-08,1.27E-07,6.97E-08,1.22E-07
words,0.000691727,5.84E-08,1.27E-07,6.97E-08,1.22E-07
conditions.,0.001613999,0.006421111,1.27E-07,6.97E-08,1.22E-07
encourage,2.31E-08,5.84E-08,1.27E-07,0.028569215,1.22E-07
thankyouu,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.001223941
s003,2.31E-08,5.84E-08,1.27E-07,0.000696878,1.22E-07
page,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
alot,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
typin,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
tew,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.001223941
christian,2.31E-08,5.84E-08,1.27E-07,0.000696878,1.22E-07
loses,0.001152863,5.84E-08,1.27E-07,6.97E-08,1.22E-07
explanations,2.31E-08,0.013425896,0.00127059,6.97E-08,1.22E-07
discuss,2.31E-08,0.008172307,0.020327533,6.97E-08,0.004895396
unknown,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
our,2.31E-08,0.00058379,1.27E-07,6.97E-08,0.001223941
purple,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
thnx...for,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
glucsoe,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
wouldnt,0.000230591,5.84E-08,1.27E-07,6.97E-08,0.002447759
second,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.003671578
s011.,2.31E-08,5.84E-08,1.27E-07,0.000696878,1.22E-07
names,2.31E-08,5.84E-08,1.27E-07,0.008361771,1.22E-07
seconds,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.001223941
weights,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
iodine,0.000230591,0.00875604,1.27E-07,6.97E-08,1.22E-07
said.,2.31E-08,0.001167523,1.27E-07,0.009058579,1.22E-07
enviroment,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
feel,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
yet,0.000691727,5.84E-08,1.27E-07,6.97E-08,1.22E-07
worksheets.,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.004895396
somthing,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
yeaah,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
eggs,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.001223941
far,0.000230591,5.84E-08,0.003811516,6.97E-08,1.22E-07
doing*****,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
stop,0.000691727,5.84E-08,1.27E-07,6.97E-08,1.22E-07
descuss,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
.no,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
{s035}!!,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
revoicer.,2.31E-08,5.84E-08,1.27E-07,0.009755387,1.22E-07
thsnks,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
it.,0.000461159,5.84E-08,1.27E-07,6.97E-08,1.22E-07
weighto=or,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
ourselves.,2.31E-08,5.84E-08,1.27E-07,0.009755387,1.22E-07
sugar.,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
s062,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
idione,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
tab..,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
ok..whaty,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
compare,2.31E-08,5.84E-08,0.035573087,6.97E-08,1.22E-07
most,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
writethe,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
this,0.005764224,0.0116747,0.016516144,0.000696878,1.22E-07
alrighhttm,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
toast!,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
{s038},2.31E-08,5.84E-08,1.27E-07,0.000696878,1.22E-07
sound,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
please,0.000691727,0.016344556,1.27E-07,0.020207514,1.22E-07
hr,0.000922295,5.84E-08,1.27E-07,6.97E-08,1.22E-07
thankk,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
talking,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.023252672
0.63,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
something,0.000230591,5.84E-08,1.27E-07,6.97E-08,0.001223941
spend,0.000922295,5.84E-08,1.27E-07,6.97E-08,1.22E-07
goin,0.000230591,5.84E-08,1.27E-07,0.000696878,1.22E-07
nevermind....yeah,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
name,0.001844567,5.84E-08,1.27E-07,0.000696878,1.22E-07
chair,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.001223941
#'s,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
opposite,0.003227976,5.84E-08,1.27E-07,6.97E-08,1.22E-07
meant,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
confused,0.001152863,5.84E-08,1.27E-07,6.97E-08,1.22E-07
yet.,2.31E-08,5.84E-08,1.27E-07,0.009058579,1.22E-07
alias,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
paper,0.001383431,5.84E-08,1.27E-07,6.97E-08,1.22E-07
poop!,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
explainer,2.31E-08,5.84E-08,1.27E-07,0.009058579,1.22E-07
{s034},2.31E-08,5.84E-08,0.00127059,0.000696878,1.22E-07
redy,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
34,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.001223941
soooo,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
codition,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
anywere,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.001223941
{s011},2.31E-08,5.84E-08,1.27E-07,0.001393687,1.22E-07
whole,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
click,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
toast!!!,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
-.-,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
you?^,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
started,0.000230591,5.84E-08,1.27E-07,0.009058579,1.22E-07
dotn,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
which,0.004611384,5.84E-08,1.27E-07,0.01742028,1.22E-07
presence,2.31E-08,0.00875604,1.27E-07,6.97E-08,1.22E-07
{so36},0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
left,0.000691727,5.84E-08,1.27E-07,6.97E-08,1.22E-07
turn,2.31E-08,5.84E-08,0.003811516,6.97E-08,1.22E-07
birthdaaay,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
liquid,0.000922295,5.84E-08,1.27E-07,6.97E-08,1.22E-07
ok..sound,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
discussing,0.003227976,0.004086183,0.015245681,6.97E-08,1.22E-07
pages,0.000461159,0.00058379,1.27E-07,6.97E-08,1.22E-07
{s041},0.000691727,5.84E-08,1.27E-07,6.97E-08,1.22E-07
group...and,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
video.,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
might,0.000461159,5.84E-08,1.27E-07,6.97E-08,1.22E-07
place,2.31E-08,5.84E-08,1.27E-07,0.009058579,1.22E-07
please!,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
low,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.002447759
whether,2.31E-08,5.84E-08,1.27E-07,0.019510705,1.22E-07
each,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.041609948
papaer,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
wrong,2.31E-08,5.84E-08,1.27E-07,0.009755387,0.002447759
bottom,0.000461159,5.84E-08,1.27E-07,6.97E-08,1.22E-07
both,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.022028853
restarting,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
prediction.....,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.001223941
stuff,0.000461159,5.84E-08,1.27E-07,6.97E-08,0.002447759
ovae,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
one,0.004380816,5.84E-08,1.27E-07,0.029266023,1.22E-07
seconf,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.001223941
disagree,0.000230591,5.84E-08,1.27E-07,0.009755387,1.22E-07
probably,0.002997407,5.84E-08,1.27E-07,6.97E-08,1.22E-07
s032,0.000691727,5.84E-08,1.27E-07,6.97E-08,0.001223941
role,0.003689112,5.84E-08,1.27E-07,6.97E-08,1.22E-07
lose,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.004895396
thee,2.31E-08,5.84E-08,0.003811516,6.97E-08,1.22E-07
color.,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
sayn,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
lost!!!!!!!,2.31E-08,0.00058379,1.27E-07,6.97E-08,1.22E-07
predict,0.000461159,0.00875604,1.27E-07,6.97E-08,1.22E-07
understand.,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
agreee,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
wouldn't,0.000230591,5.84E-08,1.27E-07,6.97E-08,0.001223941
explain,0.000922295,5.84E-08,1.27E-07,0.009755387,1.22E-07
add,2.31E-08,5.84E-08,1.27E-07,0.009058579,1.22E-07
good,2.31E-08,5.84E-08,1.27E-07,0.010452196,0.004895396
explanation:,0.000230591,5.84E-08,0.00127059,6.97E-08,1.22E-07
hahhaha,0.000461159,5.84E-08,1.27E-07,6.97E-08,1.22E-07
seperate,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
alex!!!,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
becasue,2.31E-08,5.84E-08,0.002541053,6.97E-08,1.22E-07
conditions,2.31E-08,0.017512021,0.017786607,6.97E-08,1.22E-07
hlappen,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
water....okay,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
ewww,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.001223941
smart,0.000461159,5.84E-08,1.27E-07,6.97E-08,1.22E-07
super,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
go.,0.003458544,5.84E-08,1.27E-07,6.97E-08,1.22E-07
helpp,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
pedict,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
s036,0.000691727,5.84E-08,1.27E-07,0.000696878,1.22E-07
confusing,0.000461159,5.84E-08,1.27E-07,6.97E-08,1.22E-07
540,2.31E-08,5.84E-08,1.27E-07,0.000696878,1.22E-07
.and,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
s028.,2.31E-08,5.84E-08,1.27E-07,0.000696878,1.22E-07
somthinq,2.31E-08,5.84E-08,1.27E-07,6.97E-08,0.001223941
sup,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
form,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
argee,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
your,0.034585228,0.019263217,1.27E-07,0.011149004,1.22E-07
fail!!!!!!!!!!!!!!,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
idea....,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
makes,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
aaah,0.000230591,5.84E-08,1.27E-07,6.97E-08,1.22E-07
here..i,2.31E-08,5.84E-08,0.00127059,6.97E-08,1.22E-07
last,0.000461159,5.84E-08,1.27E-07,6.97E-08,1.22E-07
