,1,2,3,4,5
437,0.895873379,0.026031074,0.026031752,0.026032525,0.026031269
438,0.010626233,0.010625909,0.010625963,0.95749597,0.010625925
439,0.013921764,0.013921349,0.013921445,0.944314065,0.013921377
440,0.013921548,0.013921389,0.944313197,0.013921742,0.013922124
441,0.934093338,0.016476494,0.01647693,0.016476843,0.016476395
442,0.827793227,0.14370206,0.009501519,0.009501667,0.009501527
443,0.013921764,0.013921349,0.013921445,0.944314065,0.013921377
444,0.005811292,0.005811225,0.005811241,0.976754868,0.005811374
445,0.721827896,0.236405594,0.01392162,0.013922939,0.013921952
446,0.468312712,0.009501379,0.009501859,0.50318264,0.009501411
447,0.013922004,0.168986875,0.653111905,0.013921295,0.150057921
448,0.951789511,0.012052543,0.012052686,0.012052768,0.012052492
449,0.010626094,0.010626044,0.957495049,0.010626756,0.010626058
450,0.036660295,0.036660295,0.036660295,0.036660295,0.85335882
451,0.659874207,0.152484243,0.009501531,0.009501689,0.16863833
452,0.641160505,0.012052459,0.322681355,0.012052739,0.012052942
453,0.026032547,0.02603138,0.02603259,0.02603397,0.895869513
454,0.012052571,0.012052689,0.951789538,0.012052713,0.012052489
455,0.013921294,0.013921294,0.482616577,0.013921294,0.475619541
456,0.704518554,0.007841741,0.007841652,0.271956451,0.007841602
457,0.155578752,0.007841638,0.007841635,0.820896387,0.007841588
458,0.013921548,0.013921389,0.944313676,0.013921773,0.013921613
459,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
460,0.986422264,0.00339441,0.003394451,0.003394458,0.003394417
461,0.013921294,0.013921294,0.013921294,0.013921294,0.944314824
462,0.013921571,0.013921441,0.013921376,0.013921294,0.944314318
463,0.002766815,0.988932839,0.002766785,0.002766762,0.0027668
464,0.002166047,0.991335877,0.002166027,0.00216602,0.00216603
465,0.002532695,0.27338774,0.002532622,0.00253265,0.719014293
466,0.006675761,0.006675595,0.973297283,0.006675505,0.006675856
467,0.005458156,0.005458183,0.978167463,0.005457939,0.00545826
468,0.005458017,0.005457957,0.005458015,0.978167994,0.005458017
469,0.965630431,0.008592453,0.008592311,0.008592077,0.008592729
470,0.036660295,0.036660295,0.036660342,0.036660295,0.853358774
471,0.06196273,0.06196273,0.06196273,0.75214908,0.06196273
472,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
473,0.003672049,0.00367207,0.003672049,0.985311774,0.003672059
474,0.218447114,0.005811467,0.005811376,0.005811554,0.764118488
475,0.036662234,0.03666168,0.853352876,0.036660295,0.036662916
476,0.026030684,0.026030684,0.895877263,0.026030684,0.026030684
477,0.976754295,0.005811542,0.005811462,0.005811281,0.00581142
478,0.00784193,0.00784171,0.968632394,0.007841923,0.007842043
479,0.836416521,0.008592216,0.137806711,0.008592171,0.00859238
480,0.0078419,0.007841852,0.968632445,0.007842041,0.007841762
481,0.061964983,0.061966214,0.061964468,0.06196273,0.752141606
482,0.571203259,0.026031524,0.350702364,0.026030684,0.026032169
483,0.007841755,0.106739006,0.869734908,0.007842219,0.007842112
484,0.005458281,0.005458069,0.005458248,0.005458123,0.978167279
485,0.020180413,0.020180144,0.347964436,0.244924134,0.366750873
486,0.06196273,0.06196273,0.061968143,0.752143667,0.06196273
487,0.640558543,0.013921477,0.013921516,0.317676535,0.013921929
488,0.003527817,0.003527825,0.003527847,0.003527825,0.985888687
489,0.026030684,0.026030684,0.895877263,0.026030684,0.026030684
490,0.375562294,0.183771204,0.412823531,0.013921294,0.013921677
491,0.036662234,0.03666168,0.853352876,0.036660295,0.036662916
492,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
493,0.026030684,0.026030684,0.026030684,0.895876549,0.026031399
494,0.036660295,0.036660295,0.036661444,0.853357671,0.036660295
495,0.127410355,0.009501963,0.009501463,0.844084845,0.009501373
496,0.036663954,0.036660295,0.853355149,0.036660308,0.036660295
497,0.020179625,0.020179625,0.9192815,0.020179625,0.020179625
498,0.016477349,0.2647076,0.685861591,0.016476183,0.016477277
499,0.244414474,0.013921294,0.479118055,0.013921702,0.248624475
500,0.026032633,0.026031324,0.026032044,0.895872513,0.026031487
501,0.020180604,0.269007737,0.020180169,0.670451525,0.020179965
502,0.895876781,0.026031161,0.026030684,0.026030684,0.02603069
503,0.036660295,0.036660295,0.036660295,0.85335882,0.036660295
504,0.02018306,0.469728921,0.469728228,0.020180165,0.020179625
505,0.06196273,0.06196273,0.06196273,0.06196273,0.75214908
506,0.986422264,0.00339441,0.003394451,0.003394458,0.003394417
507,0.013921294,0.013921294,0.013921294,0.013921294,0.944314824
508,0.013921571,0.013921441,0.013921376,0.013921294,0.944314318
509,0.002766815,0.988932839,0.002766785,0.002766762,0.0027668
510,0.002166047,0.991335877,0.002166027,0.00216602,0.00216603
511,0.036660295,0.036660295,0.853357739,0.036660295,0.036661377
512,0.002532695,0.27338774,0.002532622,0.00253265,0.719014293
513,0.006675761,0.006675595,0.973297283,0.006675505,0.006675856
514,0.036660295,0.036660295,0.036665513,0.036660295,0.853353603
515,0.005458156,0.005458183,0.978167463,0.005457939,0.00545826
516,0.005458017,0.005457957,0.005458015,0.978167994,0.005458017
517,0.965630431,0.008592453,0.008592311,0.008592077,0.008592729
518,0.721828978,0.016477313,0.01647718,0.22873744,0.016479089
519,0.17755282,0.010625972,0.01062608,0.790569017,0.010626111
520,0.003672049,0.00367207,0.003672049,0.985311774,0.003672059
521,0.007841914,0.007841598,0.00784172,0.968633098,0.007841671
522,0.218447114,0.005811467,0.005811376,0.005811554,0.764118488
523,0.721828978,0.016477313,0.01647718,0.22873744,0.016479089
524,0.026030684,0.605928403,0.026030684,0.026030685,0.315979544
525,0.016477308,0.016476483,0.016476333,0.497543988,0.453025887
526,0.026030684,0.315979556,0.315979548,0.026030684,0.315979528
527,0.976754295,0.005811542,0.005811462,0.005811281,0.00581142
528,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
529,0.00784193,0.00784171,0.968632394,0.007841923,0.007842043
530,0.836416521,0.008592216,0.137806711,0.008592171,0.00859238
531,0.0078419,0.007841852,0.968632445,0.007842041,0.007841762
532,0.175796428,0.01062669,0.182752388,0.010626287,0.620198208
533,0.026032309,0.026032159,0.026032502,0.315928302,0.605974727
534,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
535,0.620305337,0.012053125,0.343535743,0.012052801,0.012052994
536,0.005458499,0.19494071,0.005457983,0.788684776,0.005458032
537,0.442204733,0.026030684,0.479702022,0.026031877,0.026030684
538,0.026030684,0.026030684,0.605931945,0.315973316,0.02603337
539,0.399652234,0.013922324,0.013922152,0.558580735,0.013922555
540,0.012052963,0.0120526,0.317725086,0.012053405,0.646115947
541,0.013922222,0.013921641,0.013922243,0.01392293,0.944310965
542,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
543,0.794356101,0.01392185,0.013921686,0.163878643,0.01392172
544,0.020180395,0.020180419,0.919279291,0.020179625,0.020180271
545,0.352726129,0.020179968,0.020180564,0.020181244,0.586732095
546,0.005458281,0.005458069,0.005458248,0.005458123,0.978167279
547,0.409100911,0.004866816,0.004866349,0.505887539,0.075278386
548,0.740425309,0.210144366,0.016476646,0.016477242,0.016476437
549,0.003527817,0.003527825,0.003527847,0.003527825,0.985888687
550,0.007211989,0.007211814,0.007212382,0.64581356,0.332550255
551,0.012052931,0.149631063,0.012052512,0.814211019,0.012052476
552,0.026030684,0.026030684,0.895877263,0.026030684,0.026030684
553,0.375562294,0.183771204,0.412823531,0.013921294,0.013921677
554,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
555,0.016476183,0.016476183,0.016476944,0.750500401,0.200070289
556,0.009501707,0.118430912,0.009501633,0.738865827,0.123699921
557,0.951788478,0.012052898,0.01205307,0.012052996,0.012052558
558,0.009502766,0.231135142,0.009502361,0.740358349,0.009501383
559,0.026031511,0.026030993,0.398794923,0.523111425,0.026031148
560,0.75214908,0.06196273,0.06196273,0.06196273,0.06196273
561,0.020179625,0.244955097,0.469753588,0.244932064,0.020179625
562,0.036660295,0.036660295,0.036660295,0.85335882,0.036660295
563,0.013921691,0.177802061,0.013921512,0.780433306,0.01392143
564,0.016476775,0.213614645,0.016476509,0.736955684,0.016476387
565,0.716043578,0.234527488,0.016476183,0.016476563,0.016476188
566,0.315887964,0.026032613,0.026030684,0.606018032,0.026030706
567,0.455741774,0.289780362,0.013921851,0.226633138,0.013922874
568,0.199253812,0.013922206,0.013921486,0.758981074,0.013921423
569,0.85335882,0.036660295,0.036660295,0.036660295,0.036660295
570,0.694216195,0.020179994,0.020179625,0.020179625,0.24524456
571,0.181956349,0.013921369,0.013922787,0.612887603,0.177311892
572,0.785597858,0.007841823,0.007841762,0.190876773,0.007841785
573,0.005145747,0.190872739,0.00514523,0.793691092,0.005145192
574,0.036660295,0.036660295,0.036660295,0.85335882,0.036660295
575,0.008592318,0.108669517,0.008592304,0.865553782,0.008592079
576,0.013921691,0.177802061,0.013921512,0.780433306,0.01392143
577,0.020182811,0.919275133,0.02018068,0.020181086,0.02018029
578,0.154636878,0.010626568,0.010626079,0.813484472,0.010626003
579,0.170166982,0.010625974,0.685714801,0.010626756,0.122865487
580,0.010627387,0.247153967,0.010625878,0.720966882,0.010625886
581,0.190375166,0.012054323,0.012052698,0.596785342,0.188732471
582,0.026031581,0.026030684,0.895875405,0.026031645,0.026030684
583,0.026030684,0.026030684,0.895875107,0.02603284,0.026030684
584,0.036660295,0.853357841,0.036660295,0.036660819,0.036660751
585,0.340692212,0.02603294,0.026030962,0.026030685,0.581213201
586,0.016476183,0.199998894,0.016476415,0.750571219,0.016477289
587,0.525108126,0.096764161,0.007842395,0.362443709,0.007841609
588,0.020182179,0.919276031,0.020179941,0.020180416,0.020181433
589,0.013924194,0.183682696,0.013921851,0.774549729,0.01392153
590,0.026030684,0.026030684,0.621120391,0.026030684,0.300787557
591,0.036660295,0.036660295,0.036660295,0.036660295,0.85335882
592,0.986422264,0.00339441,0.003394451,0.003394458,0.003394417
593,0.013921294,0.013921294,0.013921294,0.013921294,0.944314824
594,0.75214908,0.06196273,0.06196273,0.06196273,0.06196273
595,0.752129156,0.061965832,0.061968318,0.061970474,0.06196622
596,0.013921571,0.013921441,0.013921376,0.013921294,0.944314318
597,0.752147031,0.06196273,0.06196273,0.06196273,0.061964779
598,0.002766815,0.988932839,0.002766785,0.002766762,0.0027668
599,0.002166047,0.991335877,0.002166027,0.00216602,0.00216603
600,0.002532695,0.27338774,0.002532622,0.00253265,0.719014293
601,0.006675761,0.006675595,0.973297283,0.006675505,0.006675856
602,0.005458156,0.005458183,0.978167463,0.005457939,0.00545826
603,0.005458017,0.005457957,0.005458015,0.978167994,0.005458017
604,0.965630431,0.008592453,0.008592311,0.008592077,0.008592729
605,0.752147031,0.06196273,0.06196273,0.06196273,0.061964779
606,0.75214908,0.06196273,0.06196273,0.06196273,0.06196273
607,0.75214908,0.06196273,0.06196273,0.06196273,0.06196273
608,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
609,0.244955109,0.244905335,0.469778952,0.020179625,0.020180979
610,0.75214908,0.06196273,0.06196273,0.06196273,0.06196273
611,0.752147031,0.06196273,0.06196273,0.06196273,0.061964779
612,0.752147031,0.06196273,0.06196273,0.06196273,0.061964779
613,0.06196273,0.06196273,0.061965138,0.752146671,0.061962731
614,0.75214908,0.06196273,0.06196273,0.06196273,0.06196273
615,0.003672049,0.00367207,0.003672049,0.985311774,0.003672059
616,0.322470608,0.160946817,0.010626368,0.18398805,0.321968157
617,0.218447114,0.005811467,0.005811376,0.005811554,0.764118488
618,0.012053643,0.012053283,0.170841877,0.79299711,0.012054087
619,0.976754295,0.005811542,0.005811462,0.005811281,0.00581142
620,0.006213548,0.006213438,0.006213516,0.975146044,0.006213454
621,0.012052775,0.951788415,0.012052806,0.012052707,0.012053297
622,0.00784193,0.00784171,0.968632394,0.007841923,0.007842043
623,0.836416521,0.008592216,0.137806711,0.008592171,0.00859238
624,0.0078419,0.007841852,0.968632445,0.007842041,0.007841762
625,0.012052784,0.414796711,0.414796166,0.012053657,0.146300681
626,0.445137182,0.036660295,0.036660295,0.444881934,0.036660295
627,0.85335882,0.036660295,0.036660295,0.036660295,0.036660295
628,0.85335882,0.036660295,0.036660295,0.036660295,0.036660295
629,0.469730333,0.244953702,0.020179625,0.244955093,0.020181246
630,0.853354636,0.036661555,0.036660993,0.036660295,0.036662521
631,0.605928404,0.026030684,0.315979544,0.026030684,0.026030684
632,0.06196273,0.06196273,0.06196273,0.75214908,0.06196273
633,0.020180481,0.020180953,0.50951928,0.020179625,0.429939661
634,0.153768395,0.010626514,0.010626062,0.814353092,0.010625936
635,0.007212144,0.007212076,0.007211782,0.971152002,0.007211995
636,0.020180137,0.020179816,0.589391815,0.35006832,0.020179912
637,0.026032547,0.02603138,0.026034128,0.02603397,0.895867974
638,0.005811493,0.070529087,0.005811275,0.912036928,0.005811217
639,0.020180406,0.020180334,0.020180498,0.244955094,0.694503669
640,0.020180395,0.020180419,0.919279291,0.020179625,0.020180271
641,0.005458281,0.005458069,0.005458248,0.005458123,0.978167279
642,0.013921615,0.013921585,0.013921653,0.20348118,0.754753967
643,0.003527817,0.003527825,0.003527847,0.003527825,0.985888687
644,0.026033265,0.026030684,0.607977331,0.313928035,0.026030684
645,0.005458056,0.005458124,0.00545805,0.978167765,0.005458006
646,0.378879204,0.342103145,0.007841939,0.113029819,0.158145893
647,0.026030684,0.026030684,0.895877263,0.026030684,0.026030684
648,0.004866351,0.178203473,0.068103936,0.743959513,0.004866727
649,0.375562294,0.183771204,0.412823531,0.013921294,0.013921677
650,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
651,0.499883327,0.291894131,0.013921522,0.180378407,0.013922613
652,0.85335882,0.036660295,0.036660295,0.036660295,0.036660295
653,0.010626386,0.010625913,0.200184471,0.767936555,0.010626675
654,0.230325409,0.727908408,0.013922149,0.013922283,0.013921752
655,0.026030684,0.605897704,0.026030684,0.316007353,0.026033574
656,0.013922825,0.013921628,0.013921575,0.013921313,0.944312659
657,0.495869346,0.164426507,0.012053913,0.012053858,0.315596375
658,0.026030695,0.315843004,0.026030684,0.606064933,0.026030684
659,0.016476183,0.016476183,0.934095267,0.016476183,0.016476183
660,0.026030684,0.026030708,0.314169789,0.607737066,0.026031752
661,0.020179835,0.020179625,0.919281291,0.020179625,0.020179625
662,0.026032766,0.026033208,0.026030684,0.895872658,0.026030684
663,0.03666235,0.036660295,0.853353837,0.036663223,0.036660295
664,0.013921724,0.176329552,0.531922773,0.26390334,0.013922611
665,0.013921403,0.013921294,0.944314435,0.013921574,0.013921294
666,0.858223155,0.11599985,0.008592506,0.008592,0.008592489
667,0.837545704,0.0054587,0.005458052,0.005458067,0.146079477
668,0.543212837,0.009501445,0.009501407,0.428282945,0.009501366
669,0.75214908,0.06196273,0.06196273,0.06196273,0.06196273
670,0.894052844,0.006213487,0.006213558,0.006213497,0.087306613
671,0.007842139,0.007842059,0.007841709,0.968632181,0.007841912
672,0.473562788,0.244955093,0.241121836,0.020180658,0.020179625
673,0.012052937,0.012052384,0.805535004,0.158306188,0.012053488
674,0.986422264,0.00339441,0.003394451,0.003394458,0.003394417
675,0.013921294,0.013921294,0.013921294,0.013921294,0.944314824
676,0.75214908,0.06196273,0.06196273,0.06196273,0.06196273
677,0.06196273,0.752144152,0.06196273,0.061962754,0.061967633
678,0.002766815,0.988932835,0.002766785,0.002766762,0.002766804
679,0.06196273,0.06196273,0.06196273,0.06196273,0.75214908
680,0.013921571,0.013921441,0.013921376,0.013921294,0.944314318
681,0.002166047,0.991335877,0.002166027,0.00216602,0.00216603
682,0.002532695,0.27338774,0.002532622,0.00253265,0.719014293
683,0.006675761,0.006675595,0.973297283,0.006675505,0.006675856
684,0.005458156,0.005458183,0.978167463,0.005457939,0.00545826
685,0.85335882,0.036660295,0.036660295,0.036660295,0.036660295
686,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
687,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
688,0.005458017,0.005457957,0.005458015,0.978167994,0.005458017
689,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
690,0.965630431,0.008592453,0.008592311,0.008592077,0.008592729
691,0.06196273,0.752144152,0.06196273,0.061962754,0.061967633
692,0.06196273,0.752144152,0.06196273,0.061962754,0.061967633
693,0.02018006,0.020179625,0.469730128,0.469730563,0.020179625
694,0.020180405,0.020180333,0.020181283,0.2448511,0.694606878
695,0.036660827,0.036661118,0.036660706,0.036660295,0.853357054
696,0.009501778,0.009501398,0.961993672,0.009501712,0.00950144
697,0.007841571,0.007842122,0.007841579,0.007841623,0.968633105
698,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
699,0.020180822,0.919277432,0.020181388,0.020179625,0.020180733
700,0.009502395,0.009501568,0.009501575,0.733274303,0.238220158
701,0.003672049,0.00367207,0.003672049,0.985311774,0.003672059
702,0.218447114,0.005811467,0.005811376,0.005811554,0.764118488
703,0.012052817,0.012053095,0.504006637,0.012052415,0.459835036
704,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
705,0.976754295,0.005811542,0.005811462,0.005811281,0.00581142
706,0.00784193,0.00784171,0.968632394,0.007841923,0.007842043
707,0.836416521,0.008592216,0.137806711,0.008592171,0.00859238
708,0.0078419,0.007841852,0.968632445,0.007842041,0.007841762
709,0.016477347,0.016476276,0.220303897,0.730264593,0.016477886
710,0.016476525,0.016476311,0.688736405,0.261834385,0.016476375
711,0.06196273,0.06196273,0.06196273,0.75214908,0.06196273
712,0.296160797,0.020180024,0.643296591,0.020181605,0.020180983
713,0.895869704,0.026032298,0.026031969,0.026030684,0.026035344
714,0.036660295,0.036660295,0.853357207,0.036660295,0.036661908
715,0.242623545,0.020179625,0.020179989,0.696837216,0.020179625
716,0.016476493,0.934094651,0.016476335,0.016476338,0.016476183
717,0.477587377,0.020181183,0.461868092,0.020179645,0.020183704
718,0.016476455,0.016476183,0.934094766,0.016476413,0.016476183
719,0.016476627,0.212460926,0.738108043,0.016476966,0.016477438
720,0.005458281,0.005458069,0.005458248,0.005458123,0.978167279
721,0.010625878,0.010625878,0.9574964,0.010625965,0.010625878
722,0.013922977,0.013921879,0.772001684,0.186231132,0.013922328
723,0.298833719,0.020180523,0.415851033,0.020179631,0.244955094
724,0.00950181,0.149325515,0.822168778,0.009501715,0.009502183
725,0.383523507,0.016476183,0.567046149,0.016476593,0.016477568
726,0.009501425,0.009501652,0.009501438,0.009501314,0.961994171
727,0.010626452,0.010625999,0.010626153,0.957495359,0.010626037
728,0.003527817,0.003527825,0.003527847,0.003527825,0.985888687
729,0.115333858,0.115333917,0.144078104,0.009501444,0.615752677
730,0.012052897,0.012054378,0.430808294,0.012052386,0.533032046
731,0.036660295,0.036660295,0.036660295,0.85335882,0.036660295
732,0.026030684,0.026030684,0.895877263,0.026030684,0.026030684
733,0.01647804,0.016476462,0.750673411,0.199895376,0.016476711
734,0.026030684,0.026030684,0.895877263,0.026030684,0.026030684
735,0.016476422,0.016476553,0.016476389,0.567047634,0.383523002
736,0.375562294,0.183771204,0.412823531,0.013921294,0.013921677
737,0.020180209,0.020179625,0.020180848,0.919279693,0.020179625
738,0.06196273,0.06196273,0.06196273,0.75214908,0.06196273
739,0.013921548,0.013921389,0.944313884,0.013921742,0.013921437
740,0.951787466,0.012052909,0.012052922,0.012053058,0.012053646
741,0.010626186,0.128984698,0.839137259,0.010625979,0.010625878
742,0.185375069,0.013921371,0.274058665,0.512722723,0.013922172
743,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
744,0.036660295,0.036660295,0.036660295,0.85335882,0.036660295
745,0.75214908,0.06196273,0.06196273,0.06196273,0.06196273
746,0.85335882,0.036660295,0.036660295,0.036660295,0.036660295
747,0.020179625,0.020179625,0.9192815,0.020179625,0.020179625
748,0.273355884,0.185741896,0.192661556,0.193815191,0.154425474
749,0.951788077,0.012052527,0.012052797,0.012053247,0.012053352
750,0.016476183,0.197516864,0.016477106,0.753052351,0.016477495
751,0.740419367,0.210150076,0.016477138,0.016476981,0.016476437
752,0.0164767,0.016477364,0.688600871,0.261968691,0.016476374
753,0.06196273,0.06196273,0.06196273,0.75214908,0.06196273
754,0.036660295,0.036660295,0.853357594,0.036661521,0.036660295
755,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
756,0.622796667,0.013922317,0.013922541,0.013921294,0.335437181
757,0.69448515,0.244969567,0.020186033,0.020179625,0.020179625
758,0.75214569,0.06196273,0.06196612,0.06196273,0.06196273
759,0.026033874,0.026032148,0.026031414,0.605926161,0.315976403
760,0.013921478,0.013921349,0.013921585,0.944314211,0.013921377
761,0.016476183,0.016476183,0.934095267,0.016476183,0.016476183
762,0.445009558,0.036660295,0.445009558,0.036660295,0.036660295
763,0.986422264,0.00339441,0.003394451,0.003394458,0.003394417
764,0.013921294,0.013921294,0.013921294,0.013921294,0.944314824
765,0.036660295,0.036660295,0.453401437,0.036660295,0.436617679
766,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
767,0.013921571,0.013921441,0.013921376,0.013921294,0.944314318
768,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
769,0.002766815,0.988932839,0.002766785,0.002766762,0.0027668
770,0.002166047,0.991335877,0.002166027,0.00216602,0.00216603
771,0.026030684,0.026030684,0.314889562,0.026030684,0.607018386
772,0.002532695,0.27338774,0.002532622,0.00253265,0.719014293
773,0.020179957,0.020179749,0.020179965,0.919280518,0.020179811
774,0.006675761,0.006675595,0.973297283,0.006675505,0.006675856
775,0.005458156,0.005458183,0.978167463,0.005457939,0.00545826
776,0.005458017,0.005457957,0.005458015,0.978167994,0.005458017
777,0.965630431,0.008592453,0.008592311,0.008592077,0.008592729
778,0.020179756,0.020179828,0.020179948,0.020179625,0.919280843
779,0.020180059,0.020179787,0.020180241,0.675678451,0.263781461
780,0.010627361,0.242718086,0.010625882,0.010625935,0.725402737
781,0.872105357,0.104368796,0.007841878,0.007842037,0.007841932
782,0.003672049,0.00367207,0.003672049,0.985311774,0.003672059
783,0.218447114,0.005811467,0.005811376,0.005811554,0.764118488
784,0.789207299,0.013921294,0.013921294,0.169028819,0.013921294
785,0.976754295,0.005811542,0.005811462,0.005811281,0.00581142
786,0.00784193,0.00784171,0.968632394,0.007841923,0.007842043
787,0.836416521,0.008592216,0.137806711,0.008592171,0.00859238
788,0.436899927,0.084859768,0.336078347,0.004866949,0.137295009
789,0.0078419,0.007841852,0.968632445,0.007842041,0.007841762
790,0.026031705,0.026031066,0.895872778,0.026032485,0.026031966
791,0.370542537,0.013921957,0.013921594,0.013922552,0.587691359
792,0.026030684,0.026030684,0.621143821,0.026030684,0.300764127
793,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
794,0.005458247,0.2104459,0.399809628,0.233532044,0.150754181
795,0.005458281,0.005458069,0.005458248,0.005458123,0.978167279
796,0.013921764,0.013921349,0.013921604,0.944313906,0.013921377
797,0.895867853,0.026032985,0.0260321,0.02603172,0.026035342
798,0.85335882,0.036660295,0.036660295,0.036660295,0.036660295
799,0.013921599,0.013921446,0.94431408,0.013921294,0.013921581
800,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
801,0.003527817,0.003527825,0.003527847,0.003527825,0.985888687
802,0.005458553,0.269106457,0.468891082,0.25108596,0.005457948
803,0.020179625,0.020179625,0.713879748,0.020179625,0.225581377
804,0.026030684,0.026030684,0.895877263,0.026030684,0.026030684
805,0.375562294,0.183771204,0.412823531,0.013921294,0.013921677
806,0.06196273,0.06196273,0.06196273,0.75214908,0.06196273
807,0.33224891,0.12442242,0.007211717,0.528905211,0.007211742
808,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
809,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
810,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
811,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
812,0.008592987,0.18251129,0.791710903,0.008592819,0.008592
813,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
814,0.498339791,0.016476364,0.246840612,0.016477034,0.221866199
815,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
816,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
817,0.016477511,0.016478256,0.1999966,0.750571451,0.016476183
818,0.919281028,0.020179625,0.020179625,0.020180097,0.020179625
819,0.026030684,0.315977801,0.605928399,0.02603162,0.026031495
820,0.026030684,0.026030684,0.895877263,0.026030684,0.026030684
821,0.986422264,0.00339441,0.003394451,0.003394458,0.003394417
822,0.013921294,0.013921294,0.013921294,0.013921294,0.944314824
823,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
824,0.002766815,0.988932839,0.002766785,0.002766762,0.0027668
825,0.013921571,0.013921441,0.013921376,0.013921294,0.944314318
826,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
827,0.002166047,0.991335877,0.002166027,0.00216602,0.00216603
828,0.020179625,0.020179625,0.469593018,0.244969698,0.245078034
829,0.002532695,0.27338774,0.002532622,0.00253265,0.719014293
830,0.006675761,0.006675595,0.973297283,0.006675505,0.006675856
831,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
832,0.005458156,0.005458183,0.978167463,0.005457939,0.00545826
833,0.026030684,0.026030684,0.895877263,0.026030684,0.026030684
834,0.005458017,0.005457957,0.005458015,0.978167994,0.005458017
835,0.965630431,0.008592453,0.008592311,0.008592077,0.008592729
836,0.012052775,0.951788415,0.012052806,0.012052707,0.012053297
837,0.012053971,0.389497591,0.321412998,0.138865534,0.138169906
838,0.016477045,0.01647628,0.016476548,0.739759102,0.210811025
839,0.06196273,0.06196273,0.752149065,0.06196273,0.061962745
840,0.026030684,0.895875497,0.026030684,0.02603245,0.026030684
841,0.012052775,0.951788415,0.012052806,0.012052707,0.012053297
842,0.036660295,0.036660295,0.036660295,0.85335882,0.036660295
843,0.856161536,0.009501517,0.009501717,0.009501316,0.115333915
844,0.036660295,0.036660295,0.036661574,0.853357542,0.036660295
845,0.003672049,0.00367207,0.003672049,0.985311774,0.003672059
846,0.218447114,0.005811467,0.005811376,0.005811554,0.764118488
847,0.315979662,0.026030684,0.321941846,0.026030684,0.310017124
848,0.020179625,0.020179625,0.919280204,0.020180922,0.020179625
849,0.694507925,0.020179625,0.020179625,0.2449532,0.020179625
850,0.06196273,0.06196273,0.75214908,0.06196273,0.06196273
851,0.976754295,0.005811542,0.005811462,0.005811281,0.00581142
852,0.49746113,0.226146094,0.007841891,0.110710402,0.157840483
853,0.00784193,0.00784171,0.968632394,0.007841923,0.007842043
854,0.836416521,0.008592216,0.137806711,0.008592171,0.00859238
855,0.0078419,0.007841852,0.968632445,0.007842041,0.007841762
856,0.026030684,0.315924252,0.026030684,0.026030684,0.605983696
857,0.026030684,0.02603318,0.026033164,0.315977247,0.605925725
858,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
859,0.75214908,0.06196273,0.06196273,0.06196273,0.06196273
860,0.005458281,0.005458069,0.005458248,0.005458123,0.978167279
861,0.003527817,0.003527825,0.003527847,0.003527825,0.985888687
862,0.026032038,0.026032777,0.895867764,0.026030684,0.026036736
863,0.026030684,0.026030684,0.895877263,0.026030684,0.026030684
864,0.009501539,0.120450907,0.851044641,0.009501521,0.009501392
865,0.375562294,0.183771204,0.412823531,0.013921294,0.013921677
866,0.012052664,0.01205247,0.012052539,0.810342628,0.153499699
867,0.75214908,0.06196273,0.06196273,0.06196273,0.06196273
868,0.036660295,0.036660295,0.036660295,0.036660295,0.85335882
869,0.036660295,0.036660295,0.85335882,0.036660295,0.036660295
870,0.413578371,0.016476321,0.283424819,0.270044099,0.01647639
871,0.020179625,0.020179625,0.020179625,0.9192815,0.020179625
872,0.009501503,0.009501384,0.262433794,0.507889049,0.21067427
873,0.009501631,0.374396452,0.302948911,0.118780996,0.19437201
